country_code_numeric,region,country,age,age_to,year,gender,pop_size
356,IND,India,0,0,1950,both,13505495
356,IND,India,1,1,1950,both,11389238
356,IND,India,2,2,1950,both,10029240.5
356,IND,India,3,3,1950,both,9513108
356,IND,India,4,4,1950,both,9134011.5
356,IND,India,5,5,1950,both,8817841
356,IND,India,6,6,1950,both,8567559
356,IND,India,7,7,1950,both,8374215
356,IND,India,8,8,1950,both,8230675.5
356,IND,India,9,9,1950,both,8129336.5
356,IND,India,10,10,1950,both,8068538.5
356,IND,India,11,11,1950,both,8047966.5
356,IND,India,12,12,1950,both,8000859
356,IND,India,13,13,1950,both,7868176
356,IND,India,14,14,1950,both,7685827
356,IND,India,15,15,1950,both,7528386.5
356,IND,India,16,16,1950,both,7393508
356,IND,India,17,17,1950,both,7244697.5
356,IND,India,18,18,1950,both,7094180.5
356,IND,India,19,19,1950,both,6943545
356,IND,India,20,20,1950,both,6789827.5
356,IND,India,21,21,1950,both,6634998
356,IND,India,22,22,1950,both,6480210.5
356,IND,India,23,23,1950,both,6324537
356,IND,India,24,24,1950,both,6168855
356,IND,India,25,25,1950,both,6013766
356,IND,India,26,26,1950,both,5858518
356,IND,India,27,27,1950,both,5711180
356,IND,India,28,28,1950,both,5578655.5
356,IND,India,29,29,1950,both,5454395.5
356,IND,India,30,30,1950,both,5329805
356,IND,India,31,31,1950,both,5207215.5
356,IND,India,32,32,1950,both,5082621.5
356,IND,India,33,33,1950,both,4947353.5
356,IND,India,34,34,1950,both,4807659.5
356,IND,India,35,35,1950,both,4670866.5
356,IND,India,36,36,1950,both,4532372.5
356,IND,India,37,37,1950,both,4405032.5
356,IND,India,38,38,1950,both,4304945.5
356,IND,India,39,39,1950,both,4216479.5
356,IND,India,40,40,1950,both,4123586
356,IND,India,41,41,1950,both,4036447.5
356,IND,India,42,42,1950,both,3929435.5
356,IND,India,43,43,1950,both,3766791.5
356,IND,India,44,44,1950,both,3574508
356,IND,India,45,45,1950,both,3391747.5
356,IND,India,46,46,1950,both,3206511
356,IND,India,47,47,1950,both,3051519.5
356,IND,India,48,48,1950,both,2970639.5
356,IND,India,49,49,1950,both,2932249.5
356,IND,India,50,50,1950,both,2888232
356,IND,India,51,51,1950,both,2845255
356,IND,India,52,52,1950,both,2768050.5
356,IND,India,53,53,1950,both,2596326.5
356,IND,India,54,54,1950,both,2370438.5
356,IND,India,55,55,1950,both,2159818
356,IND,India,56,56,1950,both,1953472.5
356,IND,India,57,57,1950,both,1789252.5
356,IND,India,58,58,1950,both,1735307.5
356,IND,India,59,59,1950,both,1740823
356,IND,India,60,60,1950,both,1735831
356,IND,India,61,61,1950,both,1731306
356,IND,India,62,62,1950,both,1688287
356,IND,India,63,63,1950,both,1539384
356,IND,India,64,64,1950,both,1337247.5
356,IND,India,65,65,1950,both,1155869
356,IND,India,66,66,1950,both,982638
356,IND,India,67,67,1950,both,839187
356,IND,India,68,68,1950,both,772828
356,IND,India,69,69,1950,both,763512.5
356,IND,India,70,70,1950,both,753669
356,IND,India,71,71,1950,both,732528.5
356,IND,India,72,72,1950,both,705296.5
356,IND,India,73,73,1950,both,647576
356,IND,India,74,74,1950,both,567163
356,IND,India,75,75,1950,both,494329.5
356,IND,India,76,76,1950,both,433835.5
356,IND,India,77,77,1950,both,374910
356,IND,India,78,78,1950,both,325772.5
356,IND,India,79,79,1950,both,283926
356,IND,India,80,80,1950,both,242919
356,IND,India,81,81,1950,both,202984
356,IND,India,82,82,1950,both,167966
356,IND,India,83,83,1950,both,138517.5
356,IND,India,84,84,1950,both,113476.5
356,IND,India,85,85,1950,both,91213.5
356,IND,India,86,86,1950,both,71565.5
356,IND,India,87,87,1950,both,55131.5
356,IND,India,88,88,1950,both,41846.5
356,IND,India,89,89,1950,both,31530
356,IND,India,90,90,1950,both,22550
356,IND,India,91,91,1950,both,16316
356,IND,India,92,92,1950,both,13163
356,IND,India,93,93,1950,both,9834.5
356,IND,India,94,94,1950,both,6012
356,IND,India,95,95,1950,both,4151
356,IND,India,96,96,1950,both,3972
356,IND,India,97,97,1950,both,3295
356,IND,India,98,98,1950,both,2213
356,IND,India,99,99,1950,both,1031.5
356,IND,India,100,120,1950,both,204.5
356,IND,India,0,0,1951,both,13860960
356,IND,India,1,1,1951,both,12230601.5
356,IND,India,2,2,1951,both,10824464
356,IND,India,3,3,1951,both,9774312
356,IND,India,4,4,1951,both,9362531.5
356,IND,India,5,5,1951,both,9036694
356,IND,India,6,6,1951,both,8753952.5
356,IND,India,7,7,1951,both,8523716
356,IND,India,8,8,1951,both,8341169.5
356,IND,India,9,9,1951,both,8202630
356,IND,India,10,10,1951,both,8103542.5
356,IND,India,11,11,1951,both,8043245
356,IND,India,12,12,1951,both,8021294
356,IND,India,13,13,1951,both,7971697
356,IND,India,14,14,1951,both,7836248.5
356,IND,India,15,15,1951,both,7651528
356,IND,India,16,16,1951,both,7492338.5
356,IND,India,17,17,1951,both,7356347.5
356,IND,India,18,18,1951,both,7206995.5
356,IND,India,19,19,1951,both,7056138.5
356,IND,India,20,20,1951,both,6905033.5
356,IND,India,21,21,1951,both,6750543
356,IND,India,22,22,1951,both,6594755
356,IND,India,23,23,1951,both,6438940.5
356,IND,India,24,24,1951,both,6282402
356,IND,India,25,25,1951,both,6126229.5
356,IND,India,26,26,1951,both,5971141.5
356,IND,India,27,27,1951,both,5816296
356,IND,India,28,28,1951,both,5669495
356,IND,India,29,29,1951,both,5537383
356,IND,India,30,30,1951,both,5413277.5
356,IND,India,31,31,1951,both,5288526
356,IND,India,32,32,1951,both,5165462
356,IND,India,33,33,1951,both,5040218.5
356,IND,India,34,34,1951,both,4904315.5
356,IND,India,35,35,1951,both,4764062.5
356,IND,India,36,36,1951,both,4626808.5
356,IND,India,37,37,1951,both,4488035
356,IND,India,38,38,1951,both,4360453.5
356,IND,India,39,39,1951,both,4259969
356,IND,India,40,40,1951,both,4171086.5
356,IND,India,41,41,1951,both,4077907
356,IND,India,42,42,1951,both,3990443.5
356,IND,India,43,43,1951,both,3883303
356,IND,India,44,44,1951,both,3721115
356,IND,India,45,45,1951,both,3529543
356,IND,India,46,46,1951,both,3347231.5
356,IND,India,47,47,1951,both,3162362.5
356,IND,India,48,48,1951,both,3007269.5
356,IND,India,49,49,1951,both,2925148.5
356,IND,India,50,50,1951,both,2884785.5
356,IND,India,51,51,1951,both,2838826
356,IND,India,52,52,1951,both,2793849.5
356,IND,India,53,53,1951,both,2715208
356,IND,India,54,54,1951,both,2543884
356,IND,India,55,55,1951,both,2319652.5
356,IND,India,56,56,1951,both,2110586
356,IND,India,57,57,1951,both,1905925
356,IND,India,58,58,1951,both,1742630
356,IND,India,59,59,1951,both,1686806
356,IND,India,60,60,1951,both,1688205
356,IND,India,61,61,1951,both,1679405.5
356,IND,India,62,62,1951,both,1670768
356,IND,India,63,63,1951,both,1624747
356,IND,India,64,64,1951,both,1477019
356,IND,India,65,65,1951,both,1278960.5
356,IND,India,66,66,1951,both,1101724.5
356,IND,India,67,67,1951,both,933189.5
356,IND,India,68,68,1951,both,793842.5
356,IND,India,69,69,1951,both,727949
356,IND,India,70,70,1951,both,715771
356,IND,India,71,71,1951,both,702743.5
356,IND,India,72,72,1951,both,678875.5
356,IND,India,73,73,1951,both,649161.5
356,IND,India,74,74,1951,both,591497
356,IND,India,75,75,1951,both,513735
356,IND,India,76,76,1951,both,443762
356,IND,India,77,77,1951,both,385747.5
356,IND,India,78,78,1951,both,329987.5
356,IND,India,79,79,1951,both,283656.5
356,IND,India,80,80,1951,both,244380
356,IND,India,81,81,1951,both,206508
356,IND,India,82,82,1951,both,170270
356,IND,India,83,83,1951,both,138881
356,IND,India,84,84,1951,both,112765.5
356,IND,India,85,85,1951,both,90844.5
356,IND,India,86,86,1951,both,71715
356,IND,India,87,87,1951,both,55183.5
356,IND,India,88,88,1951,both,41632.5
356,IND,India,89,89,1951,both,30898.5
356,IND,India,90,90,1951,both,22726
356,IND,India,91,91,1951,both,15838
356,IND,India,92,92,1951,both,11143.5
356,IND,India,93,93,1951,both,8729
356,IND,India,94,94,1951,both,6331.5
356,IND,India,95,95,1951,both,3766
356,IND,India,96,96,1951,both,2533
356,IND,India,97,97,1951,both,2353
356,IND,India,98,98,1951,both,1894.5
356,IND,India,99,99,1951,both,1236
356,IND,India,100,120,1951,both,667.5
356,IND,India,0,0,1952,both,14233779
356,IND,India,1,1,1952,both,12570375.5
356,IND,India,2,2,1952,both,11635216.5
356,IND,India,3,3,1952,both,10552791
356,IND,India,4,4,1952,both,9619602
356,IND,India,5,5,1952,both,9261537.5
356,IND,India,6,6,1952,both,8969666.5
356,IND,India,7,7,1952,both,8707769
356,IND,India,8,8,1952,both,8489089
356,IND,India,9,9,1952,both,8312176.5
356,IND,India,10,10,1952,both,8176277
356,IND,India,11,11,1952,both,8077896.5
356,IND,India,12,12,1952,both,8016377
356,IND,India,13,13,1952,both,7991799
356,IND,India,14,14,1952,both,7938953
356,IND,India,15,15,1952,both,7800670.5
356,IND,India,16,16,1952,both,7614032
356,IND,India,17,17,1952,both,7453542.5
356,IND,India,18,18,1952,both,7316629.5
356,IND,India,19,19,1952,both,7166647.5
356,IND,India,20,20,1952,both,7015088.5
356,IND,India,21,21,1952,both,6863006
356,IND,India,22,22,1952,both,6707452
356,IND,India,23,23,1952,both,6550582.5
356,IND,India,24,24,1952,both,6393894.5
356,IND,India,25,25,1952,both,6236891.5
356,IND,India,26,26,1952,both,6080765
356,IND,India,27,27,1952,both,5926133
356,IND,India,28,28,1952,both,5771955
356,IND,India,29,29,1952,both,5625760
356,IND,India,30,30,1952,both,5493949
356,IND,India,31,31,1952,both,5369765.5
356,IND,India,32,32,1952,both,5244648.5
356,IND,India,33,33,1952,both,5121006
356,IND,India,34,34,1952,both,4995116.5
356,IND,India,35,35,1952,both,4858689.5
356,IND,India,36,36,1952,both,4718076.5
356,IND,India,37,37,1952,both,4580590.5
356,IND,India,38,38,1952,both,4441747.5
356,IND,India,39,39,1952,both,4314115
356,IND,India,40,40,1952,both,4213396
356,IND,India,41,41,1952,both,4124221.5
356,IND,India,42,42,1952,both,4030818.5
356,IND,India,43,43,1952,both,3943012
356,IND,India,44,44,1952,both,3835648
356,IND,India,45,45,1952,both,3673760
356,IND,India,46,46,1952,both,3482701
356,IND,India,47,47,1952,both,3300650
356,IND,India,48,48,1952,both,3116029
356,IND,India,49,49,1952,both,2960763.5
356,IND,India,50,50,1952,both,2877354.5
356,IND,India,51,51,1952,both,2834998.5
356,IND,India,52,52,1952,both,2787098
356,IND,India,53,53,1952,both,2740077
356,IND,India,54,54,1952,both,2659939
356,IND,India,55,55,1952,both,2488974.5
356,IND,India,56,56,1952,both,2266375.5
356,IND,India,57,57,1952,both,2058828
356,IND,India,58,58,1952,both,1855876
356,IND,India,59,59,1952,both,1693515.5
356,IND,India,60,60,1952,both,1635527.5
356,IND,India,61,61,1952,both,1633029
356,IND,India,62,62,1952,both,1620348.5
356,IND,India,63,63,1952,both,1607551
356,IND,India,64,64,1952,both,1558617
356,IND,India,65,65,1952,both,1412361.5
356,IND,India,66,66,1952,both,1218780.5
356,IND,India,67,67,1952,both,1046044.5
356,IND,India,68,68,1952,both,882535.5
356,IND,India,69,69,1952,both,747507.5
356,IND,India,70,70,1952,both,682180
356,IND,India,71,71,1952,both,667159
356,IND,India,72,72,1952,both,651025
356,IND,India,73,73,1952,both,624615.5
356,IND,India,74,74,1952,both,592740
356,IND,India,75,75,1952,both,535603
356,IND,India,76,76,1952,both,461032
356,IND,India,77,77,1952,both,394448.5
356,IND,India,78,78,1952,both,339420
356,IND,India,79,79,1952,both,287237
356,IND,India,80,80,1952,both,244073.5
356,IND,India,81,81,1952,both,207689
356,IND,India,82,82,1952,both,173178.5
356,IND,India,83,83,1952,both,140751
356,IND,India,84,84,1952,both,113036.5
356,IND,India,85,85,1952,both,90258
356,IND,India,86,86,1952,both,71412.5
356,IND,India,87,87,1952,both,55287.5
356,IND,India,88,88,1952,both,41661
356,IND,India,89,89,1952,both,30731
356,IND,India,90,90,1952,both,22263
356,IND,India,91,91,1952,both,15956
356,IND,India,92,92,1952,both,10816.5
356,IND,India,93,93,1952,both,7392.5
356,IND,India,94,94,1952,both,5621.5
356,IND,India,95,95,1952,both,3966.5
356,IND,India,96,96,1952,both,2298
356,IND,India,97,97,1952,both,1502.5
356,IND,India,98,98,1952,both,1354
356,IND,India,99,99,1952,both,1059.5
356,IND,India,100,120,1952,both,1021.5
356,IND,India,0,0,1953,both,14616896.5
356,IND,India,1,1,1953,both,12929606.5
356,IND,India,2,2,1953,both,11970474.5
356,IND,India,3,3,1953,both,11347617.5
356,IND,India,4,4,1953,both,10387266.5
356,IND,India,5,5,1953,both,9515911
356,IND,India,6,6,1953,both,9192323.5
356,IND,India,7,7,1953,both,8921653
356,IND,India,8,8,1953,both,8671739.5
356,IND,India,9,9,1953,both,8459050
356,IND,India,10,10,1953,both,8285014.5
356,IND,India,11,11,1953,both,8149927
356,IND,India,12,12,1953,both,8050332.5
356,IND,India,13,13,1953,both,7986093
356,IND,India,14,14,1953,both,7957781.5
356,IND,India,15,15,1953,both,7901196.5
356,IND,India,16,16,1953,both,7760141
356,IND,India,17,17,1953,both,7571708
356,IND,India,18,18,1953,both,7409833.5
356,IND,India,19,19,1953,both,7271674
356,IND,India,20,20,1953,both,7120524
356,IND,India,21,21,1953,both,6967640
356,IND,India,22,22,1953,both,6814207
356,IND,India,23,23,1953,both,6657415.5
356,IND,India,24,24,1953,both,6499628
356,IND,India,25,25,1953,both,6342521
356,IND,India,26,26,1953,both,6185691
356,IND,India,27,27,1953,both,6030200
356,IND,India,28,28,1953,both,5876446.5
356,IND,India,29,29,1953,both,5723171.5
356,IND,India,30,30,1953,both,5577634.5
356,IND,India,31,31,1953,both,5446050
356,IND,India,32,32,1953,both,5321728
356,IND,India,33,33,1953,both,5196270
356,IND,India,34,34,1953,both,5072173
356,IND,India,35,35,1953,both,4945857
356,IND,India,36,36,1953,both,4809209
356,IND,India,37,37,1953,both,4668564
356,IND,India,38,38,1953,both,4531151.5
356,IND,India,39,39,1953,both,4392522.5
356,IND,India,40,40,1953,both,4265094
356,IND,India,41,41,1953,both,4164351.5
356,IND,India,42,42,1953,both,4075034.5
356,IND,India,43,43,1953,both,3981476.5
356,IND,India,44,44,1953,both,3893317
356,IND,India,45,45,1953,both,3785642.5
356,IND,India,46,46,1953,both,3623929.5
356,IND,India,47,47,1953,both,3433277.5
356,IND,India,48,48,1953,both,3251445
356,IND,India,49,49,1953,both,3067099.5
356,IND,India,50,50,1953,both,2911738.5
356,IND,India,51,51,1953,both,2827129.5
356,IND,India,52,52,1953,both,2782849
356,IND,India,53,53,1953,both,2733041
356,IND,India,54,54,1953,both,2683953.5
356,IND,India,55,55,1953,both,2602258
356,IND,India,56,56,1953,both,2431612
356,IND,India,57,57,1953,both,2210650.5
356,IND,India,58,58,1953,both,2004661.5
356,IND,India,59,59,1953,both,1803507
356,IND,India,60,60,1953,both,1642273.5
356,IND,India,61,61,1953,both,1582330.5
356,IND,India,62,62,1953,both,1575905
356,IND,India,63,63,1953,both,1559363.5
356,IND,India,64,64,1953,both,1542467
356,IND,India,65,65,1953,both,1490777
356,IND,India,66,66,1953,both,1346303
356,IND,India,67,67,1953,both,1157558
356,IND,India,68,68,1953,both,989608
356,IND,India,69,69,1953,both,831349.5
356,IND,India,70,70,1953,both,700792.5
356,IND,India,71,71,1953,both,636117.5
356,IND,India,72,72,1953,both,618334.5
356,IND,India,73,73,1953,both,599293
356,IND,India,74,74,1953,both,570623.5
356,IND,India,75,75,1953,both,537024.5
356,IND,India,76,76,1953,both,480931
356,IND,India,77,77,1953,both,410042.5
356,IND,India,78,78,1953,both,347278.5
356,IND,India,79,79,1953,both,295620
356,IND,India,80,80,1953,both,247300
356,IND,India,81,81,1953,both,207550
356,IND,India,82,82,1953,both,174270.5
356,IND,India,83,83,1953,both,143240
356,IND,India,84,84,1953,both,114629
356,IND,India,85,85,1953,both,90532.5
356,IND,India,86,86,1953,both,70997
356,IND,India,87,87,1953,both,55089.5
356,IND,India,88,88,1953,both,41764.5
356,IND,India,89,89,1953,both,30769
356,IND,India,90,90,1953,both,22152.5
356,IND,India,91,91,1953,both,15636
356,IND,India,92,92,1953,both,10899
356,IND,India,93,93,1953,both,7177
356,IND,India,94,94,1953,both,4762
356,IND,India,95,95,1953,both,3521.5
356,IND,India,96,96,1953,both,2419
356,IND,India,97,97,1953,both,1361.5
356,IND,India,98,98,1953,both,865.5
356,IND,India,99,99,1953,both,757
356,IND,India,100,120,1953,both,1107.5
356,IND,India,0,0,1954,both,14993404.5
356,IND,India,1,1,1954,both,13302753.5
356,IND,India,2,2,1954,both,12328190.5
356,IND,India,3,3,1954,both,11682576
356,IND,India,4,4,1954,both,11174336.5
356,IND,India,5,5,1954,both,10278311.5
356,IND,India,6,6,1954,both,9446474.5
356,IND,India,7,7,1954,both,9144208
356,IND,India,8,8,1954,both,8885560.5
356,IND,India,9,9,1954,both,8641741.5
356,IND,India,10,10,1954,both,8431991.5
356,IND,India,11,11,1954,both,8258782
356,IND,India,12,12,1954,both,8122452.5
356,IND,India,13,13,1954,both,8020077
356,IND,India,14,14,1954,both,7952020.5
356,IND,India,15,15,1954,both,7919568
356,IND,India,16,16,1954,both,7859473.5
356,IND,India,17,17,1954,both,7716040.5
356,IND,India,18,18,1954,both,7526059.5
356,IND,India,19,19,1954,both,7362813
356,IND,India,20,20,1954,both,7223189
356,IND,India,21,21,1954,both,7070501.5
356,IND,India,22,22,1954,both,6916133.5
356,IND,India,23,23,1954,both,6761343
356,IND,India,24,24,1954,both,6603575.5
356,IND,India,25,25,1954,both,6445378.5
356,IND,India,26,26,1954,both,6288508
356,IND,India,27,27,1954,both,6132422.5
356,IND,India,28,28,1954,both,5977937
356,IND,India,29,29,1954,both,5825215.5
356,IND,India,30,30,1954,both,5672793.5
356,IND,India,31,31,1954,both,5527722.5
356,IND,India,32,32,1954,both,5396177
356,IND,India,33,33,1954,both,5271617.5
356,IND,India,34,34,1954,both,5145819.5
356,IND,India,35,35,1954,both,5021368
356,IND,India,36,36,1954,both,4894813
356,IND,India,37,37,1954,both,4758163.5
356,IND,India,38,38,1954,both,4617689
356,IND,India,39,39,1954,both,4480534.5
356,IND,India,40,40,1954,both,4342286
356,IND,India,41,41,1954,both,4215193.5
356,IND,India,42,42,1954,both,4114506
356,IND,India,43,43,1954,both,4025053.5
356,IND,India,44,44,1954,both,3931276
356,IND,India,45,45,1954,both,3842624.5
356,IND,India,46,46,1954,both,3734457.5
356,IND,India,47,47,1954,both,3572752
356,IND,India,48,48,1954,both,3382411.5
356,IND,India,49,49,1954,both,3200765.5
356,IND,India,50,50,1954,both,3016736
356,IND,India,51,51,1954,both,2861350.5
356,IND,India,52,52,1954,both,2775600
356,IND,India,53,53,1954,both,2729409.5
356,IND,India,54,54,1954,both,2677667
356,IND,India,55,55,1954,both,2626426
356,IND,India,56,56,1954,both,2543069.5
356,IND,India,57,57,1954,both,2372679
356,IND,India,58,58,1954,both,2153352.5
356,IND,India,59,59,1954,both,1948948.5
356,IND,India,60,60,1954,both,1749931
356,IND,India,61,61,1954,both,1589773.5
356,IND,India,62,62,1954,both,1527905
356,IND,India,63,63,1954,both,1517585
356,IND,India,64,64,1954,both,1497276.5
356,IND,India,65,65,1954,both,1476413.5
356,IND,India,66,66,1954,both,1422215.5
356,IND,India,67,67,1954,both,1279827.5
356,IND,India,68,68,1954,both,1096167.5
356,IND,India,69,69,1954,both,933160.5
356,IND,India,70,70,1954,both,780263.5
356,IND,India,71,71,1954,both,654217
356,IND,India,72,72,1954,both,590252
356,IND,India,73,73,1954,both,569876
356,IND,India,74,74,1954,both,548187.5
356,IND,India,75,75,1954,both,517649.5
356,IND,India,76,76,1954,both,482845.5
356,IND,India,77,77,1954,both,428317.5
356,IND,India,78,78,1954,both,361508.5
356,IND,India,79,79,1954,both,302878.5
356,IND,India,80,80,1954,both,254870.5
356,IND,India,81,81,1954,both,210587
356,IND,India,82,82,1954,both,174397.5
356,IND,India,83,83,1954,both,144345
356,IND,India,84,84,1954,both,116821.5
356,IND,India,85,85,1954,both,91940.5
356,IND,India,86,86,1954,both,71316
356,IND,India,87,87,1954,both,54849.5
356,IND,India,88,88,1954,both,41675.5
356,IND,India,89,89,1954,both,30889.5
356,IND,India,90,90,1954,both,22209.5
356,IND,India,91,91,1954,both,15577.5
356,IND,India,92,92,1954,both,10691.5
356,IND,India,93,93,1954,both,7236.5
356,IND,India,94,94,1954,both,4627
356,IND,India,95,95,1954,both,2985
356,IND,India,96,96,1954,both,2148
356,IND,India,97,97,1954,both,1433
356,IND,India,98,98,1954,both,784
356,IND,India,99,99,1954,both,484
356,IND,India,100,120,1954,both,985
356,IND,India,0,0,1955,both,15331367.5
356,IND,India,1,1,1955,both,13673901
356,IND,India,2,2,1955,both,12702700
356,IND,India,3,3,1955,both,12041900
356,IND,India,4,4,1955,both,11510488
356,IND,India,5,5,1955,both,11061262.5
356,IND,India,6,6,1955,both,10206205
356,IND,India,7,7,1955,both,9398981
356,IND,India,8,8,1955,both,9108785.5
356,IND,India,9,9,1955,both,8856221.5
356,IND,India,10,10,1955,both,8615362.5
356,IND,India,11,11,1955,both,8406442
356,IND,India,12,12,1955,both,8232023.5
356,IND,India,13,13,1955,both,8092982
356,IND,India,14,14,1955,both,7986917.5
356,IND,India,15,15,1955,both,7914926.5
356,IND,India,16,16,1955,both,7878897
356,IND,India,17,17,1955,both,7816050.5
356,IND,India,18,18,1955,both,7670866.5
356,IND,India,19,19,1955,both,7479726
356,IND,India,20,20,1955,both,7315211.5
356,IND,India,21,21,1955,both,7173972
356,IND,India,22,22,1955,both,7019829.5
356,IND,India,23,23,1955,both,6864086.5
356,IND,India,24,24,1955,both,6708272
356,IND,India,25,25,1955,both,6550059.5
356,IND,India,26,26,1955,both,6392080.5
356,IND,India,27,27,1955,both,6235944
356,IND,India,28,28,1955,both,6080856
356,IND,India,29,29,1955,both,5927386.5
356,IND,India,30,30,1955,both,5775486.5
356,IND,India,31,31,1955,both,5623554
356,IND,India,32,32,1955,both,5478596.5
356,IND,India,33,33,1955,both,5346836
356,IND,India,34,34,1955,both,5221888
356,IND,India,35,35,1955,both,5095709
356,IND,India,36,36,1955,both,4970957
356,IND,India,37,37,1955,both,4844255.5
356,IND,India,38,38,1955,both,4707686
356,IND,India,39,39,1955,both,4567451
356,IND,India,40,40,1955,both,4430611
356,IND,India,41,41,1955,both,4292773
356,IND,India,42,42,1955,both,4165997.5
356,IND,India,43,43,1955,both,4065281.5
356,IND,India,44,44,1955,both,3975539.5
356,IND,India,45,45,1955,both,3881325
356,IND,India,46,46,1955,both,3791913.5
356,IND,India,47,47,1955,both,3682989
356,IND,India,48,48,1955,both,3521096.5
356,IND,India,49,49,1955,both,3330951
356,IND,India,50,50,1955,both,3149446.5
356,IND,India,51,51,1955,both,2965747.5
356,IND,India,52,52,1955,both,2810369.5
356,IND,India,53,53,1955,both,2723457
356,IND,India,54,54,1955,both,2675285
356,IND,India,55,55,1955,both,2621488.5
356,IND,India,56,56,1955,both,2567934.5
356,IND,India,57,57,1955,both,2482748
356,IND,India,58,58,1955,both,2312510
356,IND,India,59,59,1955,both,2094798.5
356,IND,India,60,60,1955,both,1892230
356,IND,India,61,61,1955,both,1695137
356,IND,India,62,62,1955,both,1536161.5
356,IND,India,63,63,1955,both,1472439.5
356,IND,India,64,64,1955,both,1458297
356,IND,India,65,65,1955,both,1434344.5
356,IND,India,66,66,1955,both,1409719.5
356,IND,India,67,67,1955,both,1353230
356,IND,India,68,68,1955,both,1213140
356,IND,India,69,69,1955,both,1034720
356,IND,India,70,70,1955,both,876760
356,IND,India,71,71,1955,both,729261
356,IND,India,72,72,1955,both,607789.5
356,IND,India,73,73,1955,both,544692
356,IND,India,74,74,1955,both,521952.5
356,IND,India,75,75,1955,both,497975
356,IND,India,76,76,1955,both,466060.5
356,IND,India,77,77,1955,both,430618
356,IND,India,78,78,1955,both,378150
356,IND,India,79,79,1955,both,315751
356,IND,India,80,80,1955,both,261511.5
356,IND,India,81,81,1955,both,217361
356,IND,India,82,82,1955,both,177224.5
356,IND,India,83,83,1955,both,144679
356,IND,India,84,84,1955,both,117910.5
356,IND,India,85,85,1955,both,93850.5
356,IND,India,86,86,1955,both,72544.5
356,IND,India,87,87,1955,both,55189.5
356,IND,India,88,88,1955,both,41566
356,IND,India,89,89,1955,both,30876.5
356,IND,India,90,90,1955,both,22334
356,IND,India,91,91,1955,both,15643.5
356,IND,India,92,92,1955,both,10668.5
356,IND,India,93,93,1955,both,7109
356,IND,India,94,94,1955,both,4671
356,IND,India,95,95,1955,both,2905
356,IND,India,96,96,1955,both,1824
356,IND,India,97,97,1955,both,1274.5
356,IND,India,98,98,1955,both,825.5
356,IND,India,99,99,1955,both,439
356,IND,India,100,120,1955,both,770.5
356,IND,India,0,0,1956,both,15624591
356,IND,India,1,1,1956,both,14007465
356,IND,India,2,2,1956,both,13073014.5
356,IND,India,3,3,1956,both,12415014.5
356,IND,India,4,4,1956,both,11868073
356,IND,India,5,5,1956,both,11395752
356,IND,India,6,6,1956,both,10984541
356,IND,India,7,7,1956,both,10155437.5
356,IND,India,8,8,1956,both,9362966
356,IND,India,9,9,1956,both,9079154.5
356,IND,India,10,10,1956,both,8829680
356,IND,India,11,11,1956,both,8589754
356,IND,India,12,12,1956,both,8379724
356,IND,India,13,13,1956,both,8202702
356,IND,India,14,14,1956,both,8060093
356,IND,India,15,15,1956,both,7950243
356,IND,India,16,16,1956,both,7874857.5
356,IND,India,17,17,1956,both,7835934
356,IND,India,18,18,1956,both,7770863
356,IND,India,19,19,1956,both,7624218.5
356,IND,India,20,20,1956,both,7431927
356,IND,India,21,21,1956,both,7265936
356,IND,India,22,22,1956,both,7123131
356,IND,India,23,23,1956,both,6967594.5
356,IND,India,24,24,1956,both,6810820
356,IND,India,25,25,1956,both,6654537.5
356,IND,India,26,26,1956,both,6496530.5
356,IND,India,27,27,1956,both,6339283.5
356,IND,India,28,28,1956,both,6184143
356,IND,India,29,29,1956,both,6030071.5
356,IND,India,30,30,1956,both,5877415.5
356,IND,India,31,31,1956,both,5725988
356,IND,India,32,32,1956,both,5574215
356,IND,India,33,33,1956,both,5429145.5
356,IND,India,34,34,1956,both,5297052
356,IND,India,35,35,1956,both,5171710.5
356,IND,India,36,36,1956,both,5045240.5
356,IND,India,37,37,1956,both,4920313
356,IND,India,38,38,1956,both,4793577
356,IND,India,39,39,1956,both,4657182.5
356,IND,India,40,40,1956,both,4517263
356,IND,India,41,41,1956,both,4380779
356,IND,India,42,42,1956,both,4243337
356,IND,India,43,43,1956,both,4116791.5
356,IND,India,44,44,1956,both,4015887
356,IND,India,45,45,1956,both,3925627
356,IND,India,46,46,1956,both,3830692.5
356,IND,India,47,47,1956,both,3740240
356,IND,India,48,48,1956,both,3630337
356,IND,India,49,49,1956,both,3468120
356,IND,India,50,50,1956,both,3278117.5
356,IND,India,51,51,1956,both,3096767.5
356,IND,India,52,52,1956,both,2913429
356,IND,India,53,53,1956,both,2758048
356,IND,India,54,54,1956,both,2669898
356,IND,India,55,55,1956,both,2619599.5
356,IND,India,56,56,1956,both,2563560.5
356,IND,India,57,57,1956,both,2507486
356,IND,India,58,58,1956,both,2420289.5
356,IND,India,59,59,1956,both,2250140
356,IND,India,60,60,1956,both,2034315.5
356,IND,India,61,61,1956,both,1833426.5
356,IND,India,62,62,1956,both,1638388
356,IND,India,63,63,1956,both,1480746.5
356,IND,India,64,64,1956,both,1415259.5
356,IND,India,65,65,1956,both,1397374
356,IND,India,66,66,1956,both,1369922.5
356,IND,India,67,67,1956,both,1341719
356,IND,India,68,68,1956,both,1283118.5
